customer_id,month_index,tenure_months,monthly_charges,support_calls,avg_session_minutes,data_usage_gb,churned,plan_basic,plan_premium,plan_standard
10625,2,23,105.13,3,6.74,0.0,0,0,1,0
10308,1,11,24.61,0,29.93,9.79,0,1,0,0
10573,2,18,35.02,4,42.27,8.82,0,1,0,0
10680,2,52,90.48,0,16.42,0.41,0,0,1,0
10525,4,36,48.73,0,24.0,6.04,0,0,0,1
10581,6,33,64.83,1,36.79,9.09,1,0,0,1
10080,6,53,55.43,2,44.43,10.82,0,0,0,1
10449,1,4,24.1,1,34.58,9.54,0,1,0,0
10176,3,58,61.48,1,20.23,8.31,0,0,0,1
10527,2,29,22.76,0,46.19,7.0,0,1,0,0
10597,3,31,26.37,1,48.77,11.97,1,1,0,0
10569,3,28,55.85,2,19.96,6.83,1,0,0,1
10293,6,29,23.15,3,41.65,9.49,1,1,0,0
10185,5,7,102.05,3,27.49,9.06,1,0,1,0
10544,1,27,21.85,0,28.61,7.59,0,1,0,0
10019,4,60,55.83,1,40.23,11.6,0,0,0,1
10389,3,17,93.01,2,33.75,8.38,1,0,1,0
10222,2,17,61.55,1,41.95,8.46,0,0,0,1
10191,5,59,93.06,3,31.55,4.35,0,0,1,0
10468,0,55,25.44,2,42.2,10.41,0,1,0,0
10446,0,48,20.14,1,25.42,8.61,0,1,0,0
10190,5,23,14.6,4,41.29,8.26,0,1,0,0
10096,0,31,51.21,1,32.69,4.07,0,0,0,1
10312,3,8,97.43,0,31.56,11.06,0,0,1,0
10682,4,35,96.14,0,35.15,11.21,0,0,1,0
10305,0,47,13.67,1,34.55,5.06,1,1,0,0
10331,2,8,63.39,0,15.96,6.03,0,0,0,1
10657,5,20,55.93,1,27.63,4.41,0,0,0,1
10117,1,41,29.07,0,21.24,3.28,0,1,0,0
10602,0,45,17.86,2,36.55,5.5,1,1,0,0
10494,1,7,59.04,2,50.12,10.82,0,0,0,1
10362,3,16,29.03,2,40.9,10.25,0,1,0,0
10357,2,31,24.5,0,34.89,6.56,0,1,0,0
10242,2,47,100.28,2,40.8,9.98,0,0,1,0
10619,3,7,67.32,1,53.22,10.98,0,0,0,1
10698,2,24,25.61,3,32.78,5.16,1,1,0,0
10057,0,49,57.52,1,44.74,8.44,0,0,0,1
10442,0,49,90.0,0,32.46,5.56,0,0,1,0
10627,2,31,14.47,1,54.65,14.6,0,1,0,0
10330,3,24,36.74,5,30.17,7.29,1,1,0,0
10582,2,60,27.23,5,36.65,3.27,0,1,0,0
10488,5,28,24.83,2,48.13,7.17,0,1,0,0
10489,3,47,23.83,1,37.5,8.1,0,1,0,0
10364,1,43,20.89,0,31.95,7.87,0,1,0,0
10058,2,28,18.72,2,41.35,9.72,0,1,0,0
10513,0,56,26.9,0,32.5,5.12,0,1,0,0
10409,2,7,52.52,0,46.58,10.98,0,0,0,1
10239,2,37,46.96,0,39.92,10.21,0,0,0,1
10698,4,26,25.61,1,33.72,4.49,0,1,0,0
10699,1,56,49.32,2,27.06,5.3,0,0,0,1
10677,3,62,91.44,1,33.29,4.5,0,0,1,0
10426,1,50,27.1,5,12.74,2.46,1,1,0,0
10576,6,36,53.02,1,42.8,10.4,0,0,0,1
10476,3,43,64.05,2,19.57,6.2,0,0,0,1
10203,5,34,33.24,2,28.6,10.14,0,1,0,0
10689,0,53,48.2,0,53.9,11.46,0,0,0,1
10289,0,48,23.54,2,48.78,8.18,0,1,0,0
10431,3,12,16.94,1,17.63,1.82,0,1,0,0
10317,2,32,94.59,1,22.39,5.88,0,0,1,0
10201,2,55,97.97,1,18.82,0.0,0,0,1,0
10168,0,42,28.38,5,39.27,9.37,1,1,0,0
10118,4,40,32.99,2,22.8,0.65,0,1,0,0
10456,3,58,18.5,3,24.36,6.42,0,1,0,0
10076,3,37,17.32,2,28.88,7.07,0,1,0,0
10574,5,17,18.14,3,42.7,4.69,1,1,0,0
10687,0,31,52.99,0,36.56,6.4,0,0,0,1
10533,0,49,20.28,1,41.2,10.58,0,1,0,0
10449,2,5,24.1,1,33.82,5.79,0,1,0,0
10512,1,55,27.37,0,10.43,2.68,0,1,0,0
10110,0,50,75.99,0,15.77,3.88,0,0,1,0
10617,1,60,26.52,1,32.81,4.12,0,1,0,0
10476,2,42,64.05,1,20.56,7.38,0,0,0,1
10047,1,45,31.56,1,18.73,6.46,0,1,0,0
10532,1,25,58.49,2,31.05,7.74,1,0,0,1
10646,4,16,21.16,6,45.59,10.27,1,1,0,0
10657,0,15,55.93,0,28.22,2.69,0,0,0,1
10351,3,46,58.96,1,32.08,6.39,0,0,0,1
10176,2,57,61.48,1,24.61,1.04,0,0,0,1
10358,1,34,23.8,0,43.88,9.9,0,1,0,0
10034,1,47,57.18,0,17.44,0.08,0,0,0,1
10626,7,54,25.72,2,22.5,7.5,0,1,0,0
10636,1,41,88.78,2,62.88,14.15,1,0,1,0
10313,6,60,94.89,0,50.21,7.9,0,0,1,0
10513,7,63,26.9,0,31.52,6.67,0,1,0,0
10446,3,51,20.14,1,21.63,6.43,0,1,0,0
10516,1,35,22.49,0,53.95,7.97,0,1,0,0
10381,2,5,26.07,2,26.66,4.92,0,1,0,0
10285,4,48,91.73,0,22.05,5.63,0,0,1,0
10490,3,23,25.85,1,30.29,8.33,0,1,0,0
10599,0,51,98.22,0,36.82,2.93,0,0,1,0
10177,6,22,91.9,0,38.38,6.52,0,0,1,0
10335,0,19,29.25,2,30.76,7.46,1,1,0,0
10226,3,10,50.9,2,45.12,11.01,1,0,0,1
10365,1,2,53.16,1,31.99,1.89,1,0,0,1
10456,4,59,18.5,0,26.5,5.46,0,1,0,0
10444,6,25,25.49,2,23.59,9.6,1,1,0,0
10593,0,59,20.34,1,34.46,8.06,0,1,0,0
10492,2,15,55.52,3,33.04,6.35,1,0,0,1
10211,1,13,93.92,2,29.86,4.54,0,0,1,0
10183,2,8,23.07,1,54.73,9.77,0,1,0,0
10379,4,24,24.57,0,21.01,5.35,0,1,0,0
10504,2,48,21.92,0,58.9,8.27,0,1,0,0
10487,3,60,94.28,2,53.09,9.88,0,0,1,0
10639,1,24,98.28,2,29.98,5.97,1,0,1,0
10448,1,19,53.82,1,21.95,3.49,0,0,0,1
10018,6,49,16.44,3,21.01,1.62,1,1,0,0
10638,3,9,55.29,2,38.22,10.91,0,0,0,1
10372,2,34,50.31,0,32.48,8.14,0,0,0,1
10269,4,38,56.18,4,20.52,2.81,1,0,0,1
10110,1,51,75.99,1,21.84,6.11,0,0,1,0
10681,2,32,29.37,0,44.34,7.43,1,1,0,0
10175,2,47,102.88,1,35.81,8.67,0,0,1,0
10345,2,37,57.38,4,29.11,3.95,0,0,0,1
10229,0,15,28.67,0,50.74,6.9,0,1,0,0
10305,5,52,13.67,0,27.57,4.1,0,1,0,0
10206,6,52,97.69,2,39.51,8.9,0,0,1,0
10395,2,32,25.16,2,28.7,5.33,0,1,0,0
10264,4,51,19.54,2,21.43,3.08,0,1,0,0
10094,3,62,19.4,0,40.94,8.47,1,1,0,0
10264,2,49,19.54,0,17.68,5.12,0,1,0,0
10356,6,47,26.35,0,63.8,12.24,0,1,0,0
10219,1,3,23.93,1,8.52,0.0,0,1,0,0
10093,0,14,29.4,0,34.98,7.75,1,1,0,0
10385,0,38,60.92,1,45.85,7.75,0,0,0,1
10213,0,6,55.02,0,29.74,2.73,0,0,0,1
10646,3,15,21.16,2,51.15,7.15,1,1,0,0
10340,4,58,66.26,0,50.13,13.79,1,0,0,1
10227,3,10,53.54,2,44.21,9.85,0,0,0,1
10008,0,31,57.63,3,37.97,9.04,0,0,0,1
10514,1,56,24.24,3,31.33,6.69,1,1,0,0
10584,1,36,22.43,0,34.49,3.74,0,1,0,0
10298,0,39,51.95,1,20.71,3.47,0,0,0,1
10477,2,33,25.92,1,42.73,6.15,1,1,0,0
10643,2,12,23.95,0,36.86,5.07,0,1,0,0
10251,0,22,21.15,2,38.89,5.34,1,1,0,0
10028,0,24,86.64,1,33.06,9.0,0,0,1,0
10547,0,53,93.66,3,26.7,4.46,0,0,1,0
10478,0,29,33.52,6,22.4,5.99,1,1,0,0
10096,0,31,51.21,1,32.69,4.07,0,0,0,1
10001,0,19,93.12,2,33.78,7.6,0,0,1,0
10378,0,51,98.72,0,37.76,8.77,0,0,1,0
10324,7,49,33.79,1,38.34,6.1,0,1,0,0
10380,0,33,27.7,2,33.1,5.74,0,1,0,0
10608,4,36,55.92,2,20.18,1.6,0,0,0,1
10591,1,50,57.54,2,48.38,11.94,0,0,0,1
10208,1,49,93.48,2,39.56,6.3,0,0,1,0
10410,5,55,54.61,2,45.79,9.12,0,0,0,1
10208,2,50,93.48,0,35.76,9.57,0,0,1,0
10400,6,25,96.28,0,24.4,6.27,1,0,1,0
10058,4,30,18.72,4,48.92,7.81,0,1,0,0
10566,1,52,24.34,1,25.3,9.1,0,1,0,0
10608,6,38,55.92,1,20.42,1.64,0,0,0,1
10445,1,2,104.18,1,28.23,8.37,0,0,1,0
10340,5,59,66.26,0,47.6,7.88,0,0,0,1
10216,1,15,18.65,1,39.82,9.03,0,1,0,0
10140,1,22,20.33,3,35.44,7.11,1,1,0,0
10662,1,20,38.81,1,37.41,4.15,0,1,0,0
10248,0,43,56.76,3,29.75,3.06,0,0,0,1
10604,2,31,90.36,1,32.02,3.6,0,0,1,0
10594,1,7,40.29,1,39.56,7.56,0,1,0,0
10366,6,28,58.54,3,34.41,8.28,0,0,0,1
10283,4,6,65.69,2,47.77,6.92,0,0,0,1
10028,5,29,86.64,1,36.83,8.37,0,0,1,0
10554,4,15,56.82,2,51.29,9.52,1,0,0,1
10673,4,61,14.54,2,41.25,10.05,0,1,0,0
10293,0,23,23.15,0,45.72,11.18,0,1,0,0
10643,0,10,23.95,1,32.19,5.43,0,1,0,0
10249,5,35,98.83,2,62.37,16.29,0,0,1,0
10576,0,30,53.02,1,43.57,4.17,0,0,0,1
10297,5,58,33.67,2,30.15,7.68,0,1,0,0
10381,0,3,26.07,0,18.42,6.22,1,1,0,0
10076,3,37,17.32,2,28.88,7.07,0,1,0,0
10373,6,23,11.41,1,34.53,3.26,0,1,0,0
10009,2,31,18.73,1,19.57,5.98,0,1,0,0
10642,3,56,57.16,1,39.44,6.07,0,0,0,1
10304,2,45,51.74,4,51.61,9.01,0,0,0,1
10183,3,9,23.07,1,46.06,8.31,0,1,0,0
10196,1,53,49.77,1,21.33,5.63,1,0,0,1
10248,6,49,56.76,5,24.86,8.95,1,0,0,1
10475,3,29,54.83,0,51.54,11.62,0,0,0,1
10236,2,40,20.95,2,44.43,7.9,0,1,0,0
10538,6,23,90.25,1,23.29,2.62,0,0,1,0
10241,1,25,17.22,0,20.09,5.96,0,1,0,0
10193,1,34,66.15,3,30.78,4.56,0,0,0,1
10493,4,32,24.66,1,29.7,6.04,0,1,0,0
10302,2,39,14.93,1,44.42,8.72,0,1,0,0
10046,4,17,56.97,0,18.67,6.24,0,0,0,1
10232,4,54,64.62,1,34.89,8.3,0,0,0,1
10211,4,16,93.92,2,21.53,5.58,0,0,1,0
10392,4,16,33.6,1,7.32,2.63,0,1,0,0
10542,6,33,88.41,0,42.71,7.18,0,0,1,0
10327,3,49,103.21,1,45.73,9.38,0,0,1,0
10481,1,49,99.86,5,42.32,9.98,1,0,1,0
10170,1,12,22.56,0,40.55,6.81,0,1,0,0
10683,0,11,24.33,1,37.01,7.5,0,1,0,0
10467,2,26,26.66,1,52.92,13.52,0,1,0,0
10317,2,32,94.59,1,22.39,5.88,0,0,1,0
10560,4,46,91.83,0,30.81,4.64,0,0,1,0
10063,2,36,33.21,1,56.11,12.93,0,1,0,0
10103,0,24,51.48,0,56.82,7.53,0,0,0,1
10615,4,19,57.34,0,28.66,6.63,0,0,0,1
10502,5,63,48.3,2,61.31,8.36,0,0,0,1
10385,5,43,60.92,1,54.06,9.29,0,0,0,1
10310,7,55,29.64,1,46.61,8.83,1,1,0,0
10353,4,21,62.38,2,31.48,2.54,1,0,0,1
10644,2,43,27.59,0,29.72,1.54,0,1,0,0
10370,1,57,21.07,1,28.89,5.87,0,1,0,0
10133,4,14,47.45,0,44.45,4.04,0,0,0,1
10670,1,3,55.02,0,35.83,5.92,0,0,0,1
10674,5,25,94.66,3,44.3,5.59,0,0,1,0
10027,1,51,88.85,0,37.14,7.12,0,0,1,0
10341,2,38,25.18,4,31.91,7.17,0,1,0,0
10201,3,56,97.97,2,11.83,0.69,0,0,1,0
10190,2,20,14.6,4,38.61,6.82,1,1,0,0
10577,2,45,51.92,1,25.32,2.94,0,0,0,1
10542,0,27,88.41,0,38.41,8.06,0,0,1,0
10538,5,22,90.25,0,22.33,5.34,1,0,1,0
10079,2,57,27.6,2,47.45,8.62,0,1,0,0
10108,3,38,15.75,0,34.95,5.34,1,1,0,0
10335,1,20,29.25,3,34.39,5.68,0,1,0,0
10017,1,6,21.81,0,37.53,10.95,0,1,0,0
10172,3,7,25.51,4,44.4,4.93,0,1,0,0
10168,3,45,28.38,4,47.97,6.06,0,1,0,0
10656,3,55,19.43,1,33.94,6.22,0,1,0,0
10585,0,46,30.67,2,24.69,7.84,0,1,0,0
10295,5,17,64.26,0,46.63,11.83,1,0,0,1
10019,0,56,55.83,1,36.91,5.09,0,0,0,1
10339,2,16,49.51,1,30.44,5.44,0,0,0,1
10073,7,55,24.14,2,23.31,6.87,0,1,0,0
10342,3,59,20.02,1,27.94,4.65,0,1,0,0
10312,2,7,97.43,2,37.53,7.08,0,0,1,0
10257,0,6,51.56,2,52.15,6.3,1,0,0,1
10209,4,60,98.71,3,32.25,7.95,1,0,1,0
10428,1,35,87.25,0,27.41,1.67,0,0,1,0
10392,1,13,33.6,1,14.3,0.36,0,1,0,0
10409,0,5,52.52,0,38.96,8.52,0,0,0,1
10498,1,12,34.51,0,19.85,3.5,0,1,0,0
10037,3,18,57.92,0,42.89,5.21,0,0,0,1
10216,2,16,18.65,1,33.69,7.41,0,1,0,0
10668,3,34,44.63,0,39.97,4.96,0,0,0,1
10680,1,51,90.48,2,16.43,0.98,0,0,1,0
10134,2,49,67.86,2,46.22,8.23,1,0,0,1
10186,3,17,57.78,2,32.25,8.96,1,0,0,1
10002,6,8,30.26,1,34.07,5.11,1,1,0,0
10591,1,50,57.54,2,48.38,11.94,0,0,0,1
10466,2,29,18.41,2,31.2,10.24,1,1,0,0
10238,3,24,91.26,2,55.62,9.34,0,0,1,0
10009,1,30,18.73,2,23.84,5.76,0,1,0,0
10602,2,47,17.86,6,43.68,8.3,0,1,0,0
10338,2,10,51.21,3,30.01,4.56,0,0,0,1
10421,0,15,48.89,2,37.61,9.28,0,0,0,1
10199,5,54,38.11,1,44.38,1.08,0,1,0,0
10628,1,46,54.82,1,23.07,1.0,0,0,0,1
10114,5,26,47.38,0,33.12,6.07,0,0,0,1
10193,2,35,66.15,4,20.85,4.48,1,0,0,1
10424,4,5,26.53,0,27.91,7.26,0,1,0,0
10280,0,33,94.13,2,23.7,7.31,0,0,1,0
10078,1,21,58.11,0,59.69,10.81,0,0,0,1
10589,3,30,20.75,0,1.0,1.12,0,1,0,0
10068,0,56,98.99,0,35.14,1.16,0,0,1,0
10140,0,21,20.33,1,34.35,7.31,0,1,0,0
10652,4,35,102.34,2,17.13,2.43,1,0,1,0
10205,4,12,62.79,3,24.92,4.25,1,0,0,1
10389,0,14,93.01,0,45.09,5.8,0,0,1,0
10397,5,60,22.64,5,44.04,4.36,0,1,0,0
10111,2,40,23.96,0,33.31,6.9,0,1,0,0
10666,7,17,97.23,0,18.09,4.79,0,0,1,0
10371,4,23,24.15,0,51.72,7.82,0,1,0,0
10550,0,28,97.64,1,51.04,12.24,1,0,1,0
10491,4,33,65.92,0,25.18,4.4,1,0,0,1
10244,1,45,60.36,4,38.52,9.01,0,0,0,1
10459,2,23,52.62,1,49.09,11.34,0,0,0,1
10285,2,46,91.73,0,20.33,5.19,0,0,1,0
10083,3,47,62.15,1,22.29,2.02,1,0,0,1
10655,1,7,59.18,3,31.64,4.7,0,0,0,1
10243,1,44,97.59,1,24.67,1.84,0,0,1,0
10631,3,39,23.53,0,52.81,8.06,0,1,0,0
10618,1,44,28.72,0,37.71,8.16,0,1,0,0
10692,5,38,95.63,2,42.6,6.08,0,0,1,0
10283,5,7,65.69,2,31.91,8.39,0,0,0,1
10504,1,47,21.92,0,47.71,12.58,0,1,0,0
10208,2,50,93.48,0,35.76,9.57,0,0,1,0
10575,1,35,19.22,1,17.21,5.1,0,1,0,0
10414,2,7,100.9,2,36.66,10.46,0,0,1,0
10035,0,54,17.64,4,10.96,4.12,1,1,0,0
10680,0,50,90.48,0,13.63,4.77,0,0,1,0
10006,0,6,29.62,0,25.87,5.72,1,1,0,0
10118,2,38,32.99,1,29.71,5.41,0,1,0,0
10288,2,18,50.54,0,43.53,6.24,0,0,0,1
10496,6,56,13.91,1,21.51,6.22,0,1,0,0
10624,1,56,58.84,2,31.15,8.5,1,0,0,1
10198,1,11,24.64,1,37.48,6.52,1,1,0,0
10525,1,33,48.73,1,23.79,4.19,1,0,0,1
10253,1,15,31.61,0,28.52,5.17,0,1,0,0
10284,0,33,54.4,0,58.76,17.15,0,0,0,1
10064,0,5,31.3,2,42.87,5.83,0,1,0,0
10277,5,51,12.99,1,38.72,4.08,0,1,0,0
10436,2,27,103.96,2,36.59,11.41,0,0,1,0
10262,1,32,19.86,1,41.71,13.75,0,1,0,0
10403,4,60,27.84,0,27.89,8.75,0,1,0,0
10055,1,45,18.96,3,38.64,10.16,1,1,0,0
10437,2,44,54.85,0,31.96,8.2,0,0,0,1
10304,1,44,51.74,3,45.8,10.36,0,0,0,1
10510,2,30,98.23,7,24.03,5.9,1,0,1,0
10203,4,33,33.24,2,37.28,10.09,0,1,0,0
10142,7,11,60.17,0,14.57,0.05,0,0,0,1
10410,2,52,54.61,2,47.73,11.75,1,0,0,1
10227,3,10,53.54,2,44.21,9.85,0,0,0,1
10181,2,55,21.38,3,57.69,10.83,0,1,0,0
10136,3,7,25.78,1,22.03,5.34,0,1,0,0
10673,0,57,14.54,3,36.04,8.04,0,1,0,0
10631,6,42,23.53,0,45.79,9.05,0,1,0,0
10686,0,2,96.6,2,43.23,3.46,0,0,1,0
10397,3,58,22.64,2,35.53,10.31,1,1,0,0
10301,4,49,29.97,2,23.49,1.92,0,1,0,0
10013,0,47,55.29,2,27.26,6.09,0,0,0,1
10305,2,49,13.67,1,31.89,6.79,0,1,0,0
10660,6,11,23.12,2,13.95,5.25,0,1,0,0
10152,0,7,50.77,3,36.7,8.09,1,0,0,1
10589,0,27,20.75,2,11.26,0.6,0,1,0,0
10479,2,22,57.44,1,30.84,7.9,0,0,0,1
10242,0,45,100.28,2,45.28,12.77,0,0,1,0
10089,0,10,53.03,0,26.27,0.0,0,0,0,1
10035,1,55,17.64,1,13.17,1.73,0,1,0,0
10598,3,8,27.44,1,32.87,8.28,0,1,0,0
10180,4,6,54.36,2,44.62,13.67,1,0,0,1
10572,2,38,47.51,4,18.27,5.01,0,0,0,1
10235,0,2,88.62,0,25.62,6.52,0,0,1,0
10135,1,15,24.18,2,71.96,13.04,0,1,0,0
10258,1,19,94.13,3,25.5,7.05,0,0,1,0
10161,4,15,61.04,3,11.98,6.88,0,0,0,1
10629,1,6,93.94,3,26.02,3.97,1,0,1,0
10697,4,11,73.67,1,29.27,1.46,0,0,0,1
10114,2,23,47.38,2,29.52,5.1,0,0,0,1
10574,4,16,18.14,3,42.02,6.46,1,1,0,0
10447,3,23,51.87,5,43.41,7.54,0,0,0,1
10397,2,57,22.64,0,39.47,12.14,0,1,0,0
10186,4,18,57.78,2,40.23,7.33,0,0,0,1
10206,4,50,97.69,2,40.29,5.65,0,0,1,0
10222,4,19,61.55,0,46.17,10.22,0,0,0,1
10194,4,13,24.09,1,13.22,1.84,0,1,0,0
10455,0,40,44.13,0,33.04,7.81,0,0,0,1
10081,2,56,22.91,3,47.14,10.05,0,1,0,0
10475,1,27,54.83,0,47.51,11.88,0,0,0,1
10415,3,51,32.76,4,11.45,5.56,1,1,0,0
10201,2,55,97.97,1,18.82,0.0,0,0,1,0
10691,3,55,63.33,3,17.11,3.55,0,0,0,1
10426,2,51,27.1,4,16.84,3.12,1,1,0,0
10390,1,29,31.74,2,46.68,8.45,0,1,0,0
10385,4,42,60.92,0,50.62,10.52,0,0,0,1
10528,1,13,49.53,3,35.28,9.13,1,0,0,1
10538,1,18,90.25,1,22.89,4.11,0,0,1,0
10417,3,40,51.01,5,29.91,3.58,0,0,0,1
10184,1,40,89.39,1,22.75,1.7,0,0,1,0
10425,2,14,102.56,0,34.2,5.28,0,0,1,0
10649,4,10,45.02,1,37.26,9.37,0,0,0,1
10469,3,8,52.12,1,37.35,8.29,0,0,0,1
10105,0,28,26.68,1,45.86,7.96,1,1,0,0
10662,0,19,38.81,1,29.5,4.87,0,1,0,0
10037,0,15,57.92,0,38.2,10.34,0,0,0,1
10305,4,51,13.67,0,28.16,7.15,0,1,0,0
10173,2,8,26.86,3,18.93,4.98,0,1,0,0
10275,4,35,96.66,1,28.89,4.95,1,0,1,0
10455,2,42,44.13,2,30.08,10.78,0,0,0,1
10642,5,58,57.16,2,38.44,8.3,0,0,0,1
10476,0,40,64.05,1,14.19,6.2,0,0,0,1
10633,3,51,10.15,1,21.47,5.92,0,1,0,0
10442,2,51,90.0,1,28.76,7.7,0,0,1,0
10490,6,26,25.85,1,29.15,5.86,0,1,0,0
10590,3,60,22.88,0,45.2,7.82,0,1,0,0
10122,1,5,61.29,5,41.65,4.27,1,0,0,1
10488,1,24,24.83,1,40.23,9.65,1,1,0,0
10294,1,60,45.17,2,48.35,8.77,0,0,0,1
10419,7,8,97.95,1,33.58,4.78,0,0,1,0
10653,1,55,47.19,2,37.43,7.87,0,0,0,1
10016,2,43,29.51,1,34.91,5.33,0,1,0,0
10588,2,36,60.25,1,31.34,5.88,0,0,0,1
10119,0,46,27.99,2,46.31,3.61,0,1,0,0
10142,4,8,60.17,2,15.63,5.75,1,0,0,1
10193,1,34,66.15,3,30.78,4.56,0,0,0,1
10407,1,23,29.99,1,35.57,8.11,0,1,0,0
10153,4,42,21.95,3,49.44,11.43,1,1,0,0
10223,4,8,14.62,0,55.37,11.04,1,1,0,0
10372,0,32,50.31,2,34.93,8.19,0,0,0,1
10590,2,59,22.88,3,55.02,7.87,0,1,0,0
10344,2,7,25.24,3,13.87,4.61,1,1,0,0
10415,0,48,32.76,1,16.17,3.01,0,1,0,0
10141,1,7,49.64,1,41.63,7.8,0,0,0,1
10276,3,6,18.03,0,26.97,6.12,0,1,0,0
10592,3,48,24.48,1,34.28,8.06,0,1,0,0
10131,2,22,96.48,2,30.77,5.84,1,0,1,0
10027,4,54,88.85,0,40.62,5.4,0,0,1,0
10147,2,26,46.52,4,34.18,7.7,1,0,0,1
10373,3,20,11.41,1,34.82,7.34,0,1,0,0
10494,4,10,59.04,2,50.82,7.14,0,0,0,1
10043,6,63,48.52,0,34.29,7.95,0,0,0,1
10339,0,14,49.51,1,38.09,5.69,0,0,0,1
10395,0,30,25.16,0,35.03,9.17,0,1,0,0
10528,2,14,49.53,0,36.91,6.23,0,0,0,1
10666,4,14,97.23,2,24.0,2.48,0,0,1,0
10204,4,31,91.21,11,24.51,5.09,1,0,1,0
10032,0,10,62.02,1,37.6,5.42,0,0,0,1
10077,3,6,47.96,4,14.87,5.96,1,0,0,1
10660,0,5,23.12,0,25.99,1.73,0,1,0,0
10078,3,23,58.11,1,54.78,11.49,0,0,0,1
10630,3,35,19.28,1,15.94,2.29,1,1,0,0
10671,5,14,22.94,0,31.28,7.36,1,1,0,0
10234,5,44,103.31,1,37.8,8.42,0,0,1,0
10287,4,27,64.61,1,41.36,8.85,0,0,0,1
10079,6,61,27.6,2,43.0,4.73,0,1,0,0
10599,3,54,98.22,0,37.45,7.24,0,0,1,0
10068,4,60,98.99,0,25.86,6.38,0,0,1,0
10628,3,48,54.82,2,21.12,4.14,0,0,0,1
10443,2,25,55.21,0,16.72,3.69,0,0,0,1
10261,1,34,11.37,1,30.94,6.31,0,1,0,0
10137,4,7,86.41,5,29.37,5.93,0,0,1,0
10013,3,50,55.29,0,29.1,4.46,0,0,0,1
10397,0,55,22.64,4,41.0,6.65,0,1,0,0
10247,0,3,104.3,3,8.04,3.79,1,0,1,0
10230,2,24,96.77,0,24.6,5.22,1,0,1,0
10403,5,61,27.84,0,27.94,6.33,0,1,0,0
10435,4,7,17.14,0,51.57,9.71,1,1,0,0
10363,0,45,51.15,3,37.74,7.71,0,0,0,1
10130,3,35,68.79,6,37.31,6.6,1,0,0,1
10627,3,32,14.47,0,54.01,10.25,0,1,0,0
10448,3,21,53.82,1,29.15,3.72,0,0,0,1
10679,2,16,56.63,2,57.42,11.88,0,0,0,1
10270,4,50,26.22,1,19.41,6.61,0,1,0,0
10402,5,60,16.19,0,5.82,3.94,0,1,0,0
10220,7,25,57.89,1,45.03,8.12,0,0,0,1
10194,0,9,24.09,1,10.48,4.78,1,1,0,0
10313,3,57,94.89,0,39.14,6.61,0,0,1,0
10656,2,54,19.43,1,33.15,7.03,0,1,0,0
10383,3,28,79.33,1,40.62,7.04,0,0,1,0
10284,4,37,54.4,3,60.31,17.67,0,0,0,1
10549,2,47,34.07,1,40.27,8.63,1,1,0,0
10364,6,48,20.89,1,40.6,10.15,0,1,0,0
10583,1,25,50.97,1,37.44,7.48,0,0,0,1
10061,1,47,94.0,1,49.83,5.46,0,0,1,0
10435,0,3,17.14,0,59.18,13.34,0,1,0,0
10563,2,58,59.16,0,27.91,3.28,0,0,0,1
10116,6,43,19.83,4,23.87,6.24,1,1,0,0
10401,0,41,94.34,1,47.35,10.0,0,0,1,0
10556,6,19,97.42,1,31.17,3.61,0,0,1,0
10220,1,19,57.89,1,41.12,7.92,1,0,0,1
10198,2,12,24.64,0,33.92,4.04,1,1,0,0
10198,5,15,24.64,0,33.59,9.65,0,1,0,0
10254,0,17,32.31,3,49.03,10.0,0,1,0,0
10117,0,40,29.07,2,15.02,3.64,0,1,0,0
10265,0,16,26.84,3,34.56,7.2,0,1,0,0
10371,2,21,24.15,1,48.31,8.04,0,1,0,0
10668,0,31,44.63,1,41.18,8.18,0,0,0,1
10336,7,35,50.39,2,48.7,11.97,0,0,0,1
10525,3,35,48.73,0,22.76,7.21,0,0,0,1
10555,0,43,49.03,3,62.31,15.87,0,0,0,1
10327,4,50,103.21,1,38.99,9.49,0,0,1,0
10408,1,47,10.55,1,46.45,8.49,0,1,0,0
10033,1,38,93.67,2,50.03,11.54,0,0,1,0
10092,3,31,23.79,1,4.23,2.44,1,1,0,0
10440,4,19,49.18,1,33.57,6.75,0,0,0,1
10090,1,14,98.93,2,36.35,9.15,1,0,1,0
10167,2,51,60.22,0,42.91,6.18,0,0,0,1
10092,3,31,23.79,1,4.23,2.44,1,1,0,0
10411,3,38,53.58,1,37.42,4.0,0,0,0,1
10667,3,46,38.58,1,19.99,3.14,0,1,0,0
10535,2,12,21.7,5,43.76,8.33,1,1,0,0
10309,1,31,51.74,1,46.63,8.73,1,0,0,1
10162,6,17,31.55,3,20.06,9.07,1,1,0,0
10211,0,12,93.92,1,23.81,5.75,0,0,1,0
10306,5,31,29.25,1,29.48,1.92,0,1,0,0
10242,3,48,100.28,0,44.26,11.16,0,0,1,0
10249,3,33,98.83,1,56.0,15.15,1,0,1,0
10050,0,26,24.29,0,18.69,1.53,0,1,0,0
10626,3,50,25.72,1,13.23,2.05,0,1,0,0
10577,1,44,51.92,1,23.8,3.88,0,0,0,1
10142,3,7,60.17,1,13.96,0.0,1,0,0,1
10406,0,39,27.08,1,38.03,6.25,0,1,0,0
10290,3,52,16.74,3,32.22,3.06,1,1,0,0
10245,2,37,30.81,2,43.66,6.35,0,1,0,0
10521,1,8,14.23,1,29.33,2.46,0,1,0,0
