date,store_id,store_type,day_of_week,month,promo,temperature,sales_last_week,high_demand
2023-02-23,10,2,3,2,0,16.2,292.98325656212774,0
2023-02-23,2,1,3,2,0,14.6,773.7718809108544,0
2023-02-23,1,0,3,2,0,12.8,1084.656388410957,1
2023-02-23,7,1,3,2,0,15.9,685.9525704184888,1
2023-02-23,4,1,3,2,0,18.2,677.1142947965628,0
2023-02-23,9,1,3,2,0,19.5,551.9930090147468,0
2023-02-23,3,2,3,2,0,19.7,378.045739503592,0
2023-02-24,0,2,4,2,0,17.4,410.2849357127766,0
2023-02-24,3,2,4,2,0,25.096873120865904,326.581213223849,0
2023-02-24,4,1,4,2,0,18.3,894.9197199905659,0
2023-02-24,2,1,4,2,0,13.4,721.8285827351373,0
2023-02-24,10,2,4,2,0,21.9,298.5090456245295,0
2023-02-24,7,1,4,2,1,20.6,612.9518785491468,1
2023-02-24,9,1,4,2,0,16.6,677.0452539406243,0
2023-02-24,8,2,4,2,0,16.7,389.26498245296733,0
2023-02-24,5,2,4,2,1,19.8,417.4756777039041,0
2023-02-25,7,1,5,2,0,19.6,786.0629814302404,1
2023-02-25,10,2,5,2,0,19.8,492.2487430377728,0
2023-02-25,1,0,5,2,1,21.3,1210.732460442604,1
2023-02-25,2,1,5,2,0,19.7,756.7422784153865,0
2023-02-25,0,2,5,2,0,17.7,507.94653879939483,0
2023-02-25,5,2,5,2,1,14.7,540.6724687820098,0
2023-02-25,8,2,5,2,0,18.6,411.1043369589491,0
2023-02-25,9,1,5,2,0,12.4,690.3998822646396,0
2023-02-25,4,1,5,2,0,17.3,798.3780790462599,0
2023-02-25,11,0,5,2,0,14.1,1151.9858716162335,1
2023-02-25,3,2,5,2,0,13.5,357.1737545957429,0
2023-02-26,4,1,6,2,0,22.1,716.5894502863961,0
2023-02-26,3,2,6,2,0,17.7,449.4880238207834,0
2023-02-26,10,2,6,2,0,25.096873120865904,405.6778268174443,0
2023-02-26,6,0,6,2,0,22.1,1576.8063725470477,1
2023-02-26,5,2,6,2,0,18.3,554.2874244273572,0
2023-02-26,2,1,6,2,0,20.9,850.5390821279557,0
2023-02-27,10,2,0,2,0,20.8,359.05150181069627,0
2023-02-27,11,0,0,2,0,18.5,1205.6738426361171,1
2023-02-27,3,2,0,2,0,19.2,322.1823526365787,0
2023-02-27,4,1,0,2,0,22.7,586.006707922921,0
2023-02-27,1,0,0,2,1,16.5,997.2333764534026,1
2023-02-27,2,1,0,2,1,11.6,859.3311634168377,0
2023-02-27,9,1,0,2,0,12.6,735.561314475495,0
2023-02-27,5,2,0,2,0,19.6,421.88698896293386,0
2023-02-28,10,2,1,2,1,15.0,321.14777902825415,0
2023-02-28,1,0,1,2,0,16.5,1003.7578246860445,1
2023-02-28,4,1,1,2,0,19.6,817.9062065227821,0
2023-02-28,11,0,1,2,0,25.096873120865904,1166.494587542268,1
2023-02-28,5,2,1,2,0,20.0,441.13285263384313,0
2023-02-28,8,2,1,2,1,16.7,394.5398264303606,0
2023-02-28,9,1,1,2,0,18.9,623.6173997560858,0
2023-03-01,0,2,2,3,0,20.9,391.8469845024011,0
2023-03-01,9,1,2,3,0,14.3,591.7370244126258,0
2023-03-01,10,2,2,3,0,16.6,340.92939555839695,0
2023-03-01,7,1,2,3,0,18.0,773.5882834346688,0
2023-03-01,11,0,2,3,0,17.5,1135.301879637723,1
2023-03-01,8,2,2,3,0,21.6,467.2271161699625,0
2023-03-01,2,1,2,3,0,12.4,529.8102458253428,0
2023-03-01,6,0,2,3,0,17.2,1239.588215499997,1
2023-03-01,4,1,2,3,0,15.9,673.709002707861,0
2023-03-01,3,2,2,3,0,20.1,386.50754856697785,0
2023-03-02,8,2,3,3,0,17.8,420.77980946635995,0
2023-03-02,9,1,3,3,0,19.1,582.4594875449604,0
2023-03-02,1,0,3,3,0,21.0,1135.682219411711,1
2023-03-02,10,2,3,3,0,19.8,329.3598027899401,0
2023-03-02,11,0,3,3,0,18.9,1383.2139481117738,1
2023-03-02,2,1,3,3,0,20.1,574.5659707441539,0
2023-03-02,4,1,3,3,0,21.2,733.1576561572177,0
2023-03-02,5,2,3,3,0,23.4,453.22264405838274,0
2023-03-02,0,2,3,3,0,17.1,359.9037129530363,0
2023-03-02,3,2,3,3,1,21.1,378.38113378770043,0
2023-03-03,5,2,4,3,0,15.7,563.9937722174885,0
2023-03-03,3,2,4,3,0,25.1,355.1376257410482,0
2023-03-03,9,1,4,3,0,19.8,588.0940492304948,0
2023-03-03,1,0,4,3,1,19.4,1320.441115484556,1
2023-03-03,2,1,4,3,0,15.0,514.5930493485882,0
2023-03-03,6,0,4,3,0,25.096873120865904,872.4981602281831,1
2023-03-03,8,2,4,3,0,20.9,447.98003504767297,0
2023-03-03,11,0,4,3,0,16.8,1235.0717094025986,1
2023-03-03,4,1,4,3,0,14.7,748.9044222271981,0
2023-03-03,0,2,4,3,0,16.6,363.58149172885027,0
2023-03-03,7,1,4,3,0,17.3,1108.684405030962,0
2023-03-04,7,1,5,3,0,22.9,869.7506019616723,1
2023-03-04,6,0,5,3,0,23.6,1238.8791275630504,1
2023-03-04,0,2,5,3,0,19.4,423.6821811182585,0
2023-03-04,8,2,5,3,0,19.4,559.3415378146908,0
2023-03-04,4,1,5,3,1,18.3,768.8346867750366,1
2023-03-04,3,2,5,3,0,16.5,438.3649822314315,0
2023-03-04,11,0,5,3,0,25.096873120865904,1274.5381142695796,1
2023-03-04,5,2,5,3,0,17.5,677.5770450513579,0
2023-03-04,10,2,5,3,0,18.2,441.1950085156859,0
2023-03-04,2,1,5,3,0,16.7,714.2498861100918,0
2023-03-05,0,2,6,3,0,17.6,467.02507847897965,0
2023-03-05,11,0,6,3,1,15.1,1796.7592221252057,1
2023-03-05,10,2,6,3,1,25.096873120865904,494.1689359907449,0
2023-03-05,5,2,6,3,0,20.2,561.0523402833248,0
2023-03-05,4,1,6,3,0,21.9,735.500420669728,1
2023-03-05,2,1,6,3,1,18.1,724.21399313337,1
2023-03-05,1,0,6,3,0,19.5,1890.4768738838402,1
2023-03-05,9,1,6,3,0,15.7,645.4904291376413,0
2023-03-05,6,0,6,3,0,19.4,1068.721412646944,1
2023-03-05,8,2,6,3,0,17.4,474.43297659794723,0
2023-03-06,0,2,0,3,0,15.8,384.425636038984,0
2023-03-06,10,2,0,3,0,19.2,431.0937484302039,0
2023-03-06,2,1,0,3,0,20.9,833.8288273015514,0
2023-03-06,4,1,0,3,0,21.2,621.8357374105706,0
2023-03-06,11,0,0,3,0,16.4,1273.1185706434023,1
2023-03-06,5,2,0,3,1,23.5,474.92618366786184,0
2023-03-06,6,0,0,3,0,20.8,1043.0084586424946,1
2023-03-06,1,0,0,3,0,22.3,1445.0562436731739,1
2023-03-06,7,1,0,3,0,25.096873120865904,651.8891786466986,0
2023-03-06,9,1,0,3,0,24.0,565.3770672684476,0
2023-03-06,8,2,0,3,0,15.2,516.4551693232773,0
2023-03-07,10,2,1,3,0,17.3,534.222742043202,0
2023-03-07,9,1,1,3,1,18.1,547.5721400747079,0
2023-03-07,4,1,1,3,0,20.0,678.4340489723538,0
2023-03-07,1,0,1,3,1,19.9,1058.3513216286638,1
2023-03-07,8,2,1,3,0,15.7,544.4295029740365,0
2023-03-07,0,2,1,3,0,16.7,330.04315285684,0
2023-03-07,3,2,1,3,0,19.0,423.0508476477966,0
2023-03-07,11,0,1,3,0,20.5,1238.5935932649822,1
2023-03-07,7,1,1,3,1,15.8,768.1498442495845,1
2023-03-07,5,2,1,3,0,17.1,444.9756420169769,0
2023-03-07,2,1,1,3,1,18.0,733.833780899298,1
2023-03-07,6,0,1,3,1,22.0,1010.8223200427291,1
2023-03-08,8,2,2,3,0,18.9,490.2261464241559,0
2023-03-08,5,2,2,3,1,21.8,482.49301883687286,0
2023-03-08,11,0,2,3,0,12.5,1311.679870966373,1
2023-03-08,10,2,2,3,0,17.8,382.4739177593163,0
2023-03-08,7,1,2,3,0,21.0,736.7451348483102,0
2023-03-08,6,0,2,3,0,18.5,955.2589477078934,1
2023-03-08,0,2,2,3,0,21.9,309.7596722770879,0
2023-03-08,9,1,2,3,1,20.3,581.9918319440909,0
2023-03-08,4,1,2,3,0,16.1,728.5677310408649,0
2023-03-08,2,1,2,3,0,19.5,706.1171759223668,0
2023-03-08,3,2,2,3,0,18.6,447.05758324057444,0
2023-03-08,1,0,2,3,0,14.6,1052.8010922061587,1
2023-03-09,10,2,3,3,0,20.2,381.84325184913826,0
2023-03-09,2,1,3,3,0,23.1,748.5085835643066,0
2023-03-09,11,0,3,3,0,20.6,1068.6067431108718,1
2023-03-09,7,1,3,3,0,16.4,773.7976529354662,0
2023-03-09,9,1,3,3,0,18.5,519.0470082583637,0
2023-03-09,5,2,3,3,0,22.6,453.6189810164075,0
2023-03-09,0,2,3,3,0,22.3,310.32199052392457,0
2023-03-09,1,0,3,3,0,20.1,1159.8849813535226,1
2023-03-09,4,1,3,3,0,21.6,749.7770669208414,0
2023-03-10,10,2,4,3,0,19.8,455.48129946084555,0
2023-03-10,6,0,4,3,0,19.6,1144.0820124058607,1
2023-03-10,0,2,4,3,0,23.8,333.1755699259364,0
2023-03-10,5,2,4,3,0,21.7,478.9123989070035,0
2023-03-10,8,2,4,3,0,19.4,395.75455241468995,0
2023-03-10,11,0,4,3,0,19.5,1221.7802108918247,1
2023-03-10,3,2,4,3,0,18.2,416.877914626504,0
2023-03-10,1,0,4,3,1,20.1,1323.2475742381944,1
2023-03-10,9,1,4,3,0,18.7,563.4261332292684,0
2023-03-10,4,1,4,3,0,21.0,798.1348706944694,0
2023-03-11,0,2,5,3,0,25.8,487.0752919408186,0
2023-03-11,6,0,5,3,0,17.6,1413.7140331651844,1
2023-03-11,1,0,5,3,0,23.6,1355.2328703369596,1
2023-03-11,8,2,5,3,0,19.4,519.8578993917331,0
2023-03-11,3,2,5,3,0,20.9,490.89096030657157,0
2023-03-11,9,1,5,3,0,22.4,678.0668625413957,0
2023-03-11,7,1,5,3,0,19.9,883.2625603480398,1
2023-03-11,2,1,5,3,0,15.6,722.3727499688902,0
2023-03-11,11,0,5,3,0,23.4,1471.5131074059739,1
2023-03-11,10,2,5,3,1,24.0,488.8210600691614,0
2023-03-11,4,1,5,3,0,18.9,1155.0855588676527,0
2023-03-12,0,2,6,3,0,23.9,470.48912206162555,0
2023-03-12,7,1,6,3,0,19.2,962.5295438219557,1
2023-03-12,4,1,6,3,0,17.7,884.109128254602,0
2023-03-12,2,1,6,3,0,22.3,907.7501613257318,1
2023-03-12,3,2,6,3,1,19.4,414.47520061632815,0
2023-03-12,6,0,6,3,0,21.5,1362.6249460206143,1
2023-03-12,11,0,6,3,1,21.4,1755.0730919268765,1
2023-03-12,10,2,6,3,0,15.8,662.1394536172934,0
2023-03-12,5,2,6,3,0,21.9,521.8410361735191,0
2023-03-12,8,2,6,3,0,17.8,528.4656573829631,0
2023-03-13,0,2,0,3,0,17.9,396.865271002526,0
2023-03-13,7,1,0,3,0,18.1,805.1787673580349,0
2023-03-13,3,2,0,3,1,20.6,329.0173326317659,0
2023-03-13,8,2,0,3,0,15.2,407.00356971194634,0
2023-03-13,5,2,0,3,0,23.1,575.1935050519687,0
2023-03-13,4,1,0,3,0,22.2,793.4142119990544,0
2023-03-13,2,1,0,3,0,19.0,674.6695737535181,0
2023-03-13,1,0,0,3,0,19.9,1188.116512774723,1
2023-03-13,6,0,0,3,0,24.3,1119.5728644976743,1
2023-03-13,10,2,0,3,0,16.9,398.0309177835782,0
2023-03-13,9,1,0,3,0,20.3,638.3350946032589,0
2023-03-13,11,0,0,3,0,16.1,1077.405395101525,1
2023-03-14,5,2,1,3,0,22.8,411.0629917029159,0
2023-03-14,7,1,1,3,0,18.6,1064.9415826327247,0
2023-03-14,11,0,1,3,0,17.4,1234.870560553271,1
2023-03-14,8,2,1,3,0,19.9,387.342421814707,0
2023-03-14,4,1,1,3,0,23.0,787.2899132651405,0
2023-03-14,9,1,1,3,0,22.9,769.2987883753055,0
2023-03-14,6,0,1,3,0,22.1,1800.6427469872103,1
2023-03-14,3,2,1,3,0,19.8,372.59070373148546,0
2023-03-14,1,0,1,3,0,22.1,1418.3447218050126,1
2023-03-15,1,0,2,3,0,28.2,1162.294091425322,1
2023-03-15,9,1,2,3,0,23.5,797.2600614774609,0
2023-03-15,11,0,2,3,0,21.3,1205.891407125713,1
2023-03-15,10,2,2,3,0,18.1,384.8602280039286,0
2023-03-15,3,2,2,3,0,19.8,351.7482671050172,0
2023-03-15,5,2,2,3,1,19.9,472.2844243406426,0
2023-03-15,0,2,2,3,0,18.0,400.17712223994494,0
2023-03-16,10,2,3,3,1,21.7,382.3632426834694,0
2023-03-16,1,0,3,3,0,21.5,1065.920325779103,1
2023-03-16,9,1,3,3,1,23.5,612.1939903210807,0
2023-03-16,0,2,3,3,0,21.0,415.46760111782,0
2023-03-16,6,0,3,3,0,16.3,1267.7819386402766,1
2023-03-16,4,1,3,3,0,25.0,696.6932292060259,0
2023-03-16,7,1,3,3,0,19.8,761.67844869258,0
2023-03-16,3,2,3,3,0,17.0,383.43157961110194,0
2023-03-16,11,0,3,3,0,22.1,1182.5982340662213,1
2023-03-16,5,2,3,3,0,22.3,416.1305757750652,0
2023-03-16,8,2,3,3,0,16.5,472.2857054136261,0
2023-03-17,0,2,4,3,0,17.5,399.7270014516847,0
2023-03-17,5,2,4,3,1,17.9,385.5899678342521,0
2023-03-17,3,2,4,3,1,18.4,378.72826878568367,0
2023-03-17,11,0,4,3,0,19.5,1034.4948544086672,1
2023-03-17,6,0,4,3,0,23.0,1239.4381364019175,1
2023-03-17,1,0,4,3,0,18.9,1346.969446409081,1
2023-03-17,8,2,4,3,0,21.6,416.907409917698,0
2023-03-17,9,1,4,3,0,17.9,638.3750150735863,0
2023-03-17,4,1,4,3,0,28.1,753.9999544311406,0
2023-03-18,11,0,5,3,0,16.3,1206.5744852726637,1
2023-03-18,0,2,5,3,0,16.1,448.2046093014137,0
2023-03-18,7,1,5,3,0,20.6,1002.8293578642855,0
2023-03-18,10,2,5,3,1,18.4,640.9613882017077,0
2023-03-18,4,1,5,3,0,20.3,792.8123946958023,0
2023-03-18,6,0,5,3,0,14.8,1373.713567586401,1
2023-03-18,2,1,5,3,0,23.5,801.7012006313727,1
2023-03-18,5,2,5,3,0,20.3,570.1830698170891,0
2023-03-18,1,0,5,3,0,19.2,1243.729960438411,1
2023-03-18,9,1,5,3,0,20.0,696.7127943026685,0
2023-03-19,6,0,6,3,1,19.4,1621.598846722583,1
2023-03-19,5,2,6,3,1,22.0,439.7143350210027,0
2023-03-19,10,2,6,3,0,23.7,533.6760845453973,0
2023-03-19,7,1,6,3,0,18.8,1072.8926178993365,0
2023-03-19,11,0,6,3,0,18.7,1582.5558023854671,1
2023-03-19,2,1,6,3,0,25.2,852.7878423516393,1
2023-03-19,4,1,6,3,0,23.6,745.2521913230496,0
2023-03-20,8,2,0,3,0,24.2,402.6701185319509,0
2023-03-20,1,0,0,3,0,20.6,1205.9251925215237,1
2023-03-20,0,2,0,3,0,17.6,387.94605689779615,0
2023-03-20,10,2,0,3,0,26.3,405.206001076398,0
2023-03-20,2,1,0,3,0,26.2,735.0911307573894,1
2023-03-20,9,1,0,3,0,15.9,566.4612916016215,0
2023-03-20,7,1,0,3,0,21.2,796.8367672854735,0
2023-03-20,11,0,0,3,0,22.6,1094.2709872036683,1
2023-03-20,5,2,0,3,0,20.0,336.9466816947869,0
2023-03-21,6,0,1,3,0,19.7,1093.7831393009187,1
2023-03-21,5,2,1,3,1,19.2,353.26439403117547,0
2023-03-21,1,0,1,3,0,22.1,1200.0072763651228,1
2023-03-21,7,1,1,3,0,18.3,667.2641501493458,0
2023-03-21,10,2,1,3,0,20.3,392.6091471470369,0
2023-03-21,8,2,1,3,1,24.5,375.78519218398543,0
2023-03-21,2,1,1,3,0,17.8,713.066439643036,0
2023-03-21,3,2,1,3,0,19.1,506.00552027134046,0
2023-03-21,4,1,1,3,0,18.4,709.6965602141352,0
2023-03-21,11,0,1,3,0,16.6,1111.182188821728,1
2023-03-22,9,1,2,3,0,23.2,545.7205008770002,0
2023-03-22,7,1,2,3,0,21.9,623.9308837477851,0
2023-03-22,5,2,2,3,0,21.2,424.2471555760303,0
2023-03-22,1,0,2,3,0,23.3,1108.0253102730246,1
2023-03-22,0,2,2,3,0,20.8,376.5046464726827,0
2023-03-22,4,1,2,3,0,23.3,746.4248557984218,0
2023-03-22,6,0,2,3,0,20.1,1207.1085415741225,1
2023-03-22,2,1,2,3,0,20.7,659.6886679925432,0
2023-03-22,8,2,2,3,0,22.1,371.98548758811233,0
2023-03-22,11,0,2,3,0,23.1,1053.3161844693268,1
2023-03-22,3,2,2,3,0,24.1,463.84686260074017,0
2023-03-23,8,2,3,3,0,21.5,380.7706004450222,0
2023-03-23,11,0,3,3,0,18.3,1048.493611007222,1
2023-03-23,0,2,3,3,0,18.6,374.33005374493115,0
2023-03-23,5,2,3,3,0,21.4,397.30390411920143,0
2023-03-23,2,1,3,3,0,24.1,677.2499473883573,0
2023-03-23,4,1,3,3,0,22.1,732.9717582472932,0
2023-03-23,7,1,3,3,0,17.7,570.3440777461052,0
2023-03-23,1,0,3,3,1,18.0,1127.1331842038344,1
2023-03-23,9,1,3,3,0,23.1,811.6069960240033,0
2023-03-23,6,0,3,3,0,20.2,964.7363078795061,1
2023-03-23,3,2,3,3,0,23.0,504.372654822918,0
2023-03-23,10,2,3,3,0,24.8,501.9510114213314,0
2023-03-24,2,1,4,3,1,25.096873120865904,915.0673968485552,0
2023-03-24,4,1,4,3,1,23.3,667.5074524224514,1
2023-03-24,1,0,4,3,0,18.3,1141.1779077986266,1
2023-03-24,10,2,4,3,0,17.1,341.0916355861905,0
2023-03-24,11,0,4,3,0,21.4,1122.3559642062455,1
2023-03-24,9,1,4,3,0,25.2,649.3575649057339,0
2023-03-24,6,0,4,3,0,19.0,917.0686233301318,1
2023-03-24,0,2,4,3,0,30.9,358.5441391729251,0
2023-03-24,5,2,4,3,0,21.3,562.8743560188552,0
2023-03-25,7,1,5,3,0,26.5,669.6074486517952,0
2023-03-25,2,1,5,3,0,27.3,1112.3063885317727,0
2023-03-25,4,1,5,3,0,24.0,717.2706560372142,0
2023-03-25,9,1,5,3,0,22.5,806.1206991110173,0
2023-03-25,3,2,5,3,1,16.6,595.9929606084031,0
2023-03-25,0,2,5,3,0,23.4,440.6121649078,0
2023-03-25,6,0,5,3,0,21.9,1006.729613370774,1
2023-03-25,1,0,5,3,0,21.1,1332.6313888899606,1
2023-03-25,8,2,5,3,0,25.0,569.0908099890731,0
2023-03-25,5,2,5,3,0,21.0,572.0724517292117,0
2023-03-25,10,2,5,3,0,24.5,458.74645800850146,0
2023-03-25,11,0,5,3,0,17.3,1292.2839733193173,1
2023-03-26,11,0,6,3,0,21.3,1259.9028715654122,1
2023-03-26,5,2,6,3,1,24.6,826.0794651261514,0
2023-03-26,3,2,6,3,0,21.6,582.064294791895,0
2023-03-26,0,2,6,3,0,13.3,473.19878273864185,0
2023-03-26,2,1,6,3,0,19.7,1073.359152954153,0
2023-03-26,4,1,6,3,0,17.6,705.4927405858328,0
2023-03-26,6,0,6,3,0,20.0,1303.2502311484575,1
2023-03-26,10,2,6,3,0,17.7,388.0032458775383,0
2023-03-26,1,0,6,3,1,23.8,1166.3105026191051,1
2023-03-26,7,1,6,3,0,20.1,766.3174993895863,0
2023-03-27,0,2,0,3,0,20.7,396.4832464235967,0
2023-03-27,9,1,0,3,0,25.5,559.3012294572927,0
2023-03-27,6,0,0,3,0,26.8,978.3401373381613,1
2023-03-27,4,1,0,3,0,21.4,630.7638227827779,0
2023-03-27,7,1,0,3,0,24.9,733.7306681160067,0
2023-03-27,11,0,0,3,1,21.7,1045.2051237464211,1
2023-03-27,10,2,0,3,0,25.7,354.23948993219057,0
2023-03-28,4,1,1,3,0,24.4,605.2188654347082,0
2023-03-28,1,0,1,3,0,22.3,917.4291085833105,1
2023-03-28,0,2,1,3,1,23.4,419.68309207123775,0
2023-03-28,6,0,1,3,1,26.8,945.0064936678974,1
2023-03-28,3,2,1,3,0,25.096873120865904,461.3895936421883,0
2023-03-28,7,1,1,3,0,22.6,788.3207509837439,0
2023-03-28,5,2,1,3,0,23.7,606.0673404876737,0
2023-03-28,10,2,1,3,1,26.2,379.737270203913,0
2023-03-28,2,1,1,3,0,23.5,829.3478341205662,0
2023-03-28,11,0,1,3,1,23.0,1259.619955074319,1
2023-03-28,9,1,1,3,0,25.2,713.5943537888314,0
2023-03-29,1,0,2,3,0,23.0,905.2068215286155,1
2023-03-29,7,1,2,3,0,21.6,763.1048900775979,0
2023-03-29,4,1,2,3,1,27.0,599.9367839172048,1
2023-03-29,9,1,2,3,0,23.4,730.9571202105072,0
2023-03-29,5,2,2,3,0,24.3,519.8418867327932,0
2023-03-29,8,2,2,3,0,27.2,450.50163624349335,0
2023-03-29,0,2,2,3,0,23.3,416.98606124491,0
2023-03-29,2,1,2,3,1,21.3,686.175065113255,0
2023-03-29,10,2,2,3,0,27.9,339.60052271372575,0
2023-03-29,11,0,2,3,0,18.3,1187.2477681676328,1
2023-03-30,4,1,3,3,0,25.6,701.468518651157,0
2023-03-30,1,0,3,3,0,20.3,1194.1926856368536,1
2023-03-30,3,2,3,3,0,23.1,449.6362747189761,0
2023-03-30,0,2,3,3,0,24.8,357.4211140307676,0
2023-03-30,11,0,3,3,1,25.4,1085.2921987350396,1
2023-03-30,10,2,3,3,0,21.8,368.0364870909811,0
2023-03-30,8,2,3,3,0,24.4,474.61282981313053,0
2023-03-30,7,1,3,3,0,19.2,707.0397457032619,0
2023-03-31,3,2,4,3,0,26.8,415.54232213462177,0
2023-03-31,8,2,4,3,0,22.1,542.0183531046727,0
2023-03-31,0,2,4,3,0,25.5,384.0039931322601,0
2023-03-31,2,1,4,3,0,18.3,789.6079163719694,0
2023-03-31,11,0,4,3,0,23.6,988.5301545596845,1
2023-03-31,1,0,4,3,0,19.1,1029.3324785831637,1
2023-03-31,5,2,4,3,1,16.9,521.0134965978791,0
2023-03-31,10,2,4,3,0,23.3,367.6659127490901,0
2023-03-31,9,1,4,3,0,16.6,634.9962768899949,0
2023-03-31,4,1,4,3,0,27.9,859.386788171723,0
2023-04-01,6,0,5,4,0,24.2,1181.9300879953635,1
2023-04-01,10,2,5,4,0,22.7,442.3934012610508,0
2023-04-01,1,0,5,4,0,21.0,1250.7357796711792,1
2023-04-01,8,2,5,4,0,26.6,570.8923389734028,0
2023-04-01,0,2,5,4,0,27.0,427.17191449360206,0
2023-04-01,5,2,5,4,0,18.0,542.3080841018613,0
2023-04-01,3,2,5,4,0,24.8,588.0959850908852,0
2023-04-01,11,0,5,4,0,25.0,1224.3367292952084,1
2023-04-01,9,1,5,4,0,22.3,771.5098579732232,0
2023-04-01,7,1,5,4,0,30.0,827.0429242888906,0
2023-04-01,2,1,5,4,0,19.6,748.6726353155398,1
2023-04-01,4,1,5,4,1,22.9,842.5267044138781,1
2023-04-02,1,0,6,4,0,27.0,1553.3561722394124,1
2023-04-02,0,2,6,4,1,21.0,472.6663657439793,0
2023-04-02,5,2,6,4,0,23.9,640.9839765306186,0
2023-04-02,3,2,6,4,0,23.1,495.02944546695994,0
2023-04-02,2,1,6,4,0,25.9,805.678337451242,1
2023-04-02,10,2,6,4,0,21.9,463.292140427911,0
2023-04-02,7,1,6,4,1,22.2,839.1415481931408,1
2023-04-02,8,2,6,4,0,22.0,504.3494218194394,0
2023-04-03,4,1,0,4,0,24.3,656.2039195046746,0
2023-04-03,8,2,0,4,0,26.5,470.6190701729106,0
2023-04-03,3,2,0,4,0,21.7,480.70934844593256,0
2023-04-03,5,2,0,4,0,23.7,504.73037746181774,0
2023-04-03,9,1,0,4,0,21.9,616.6198087458632,0
2023-04-03,1,0,0,4,0,20.3,1411.5039042079422,1
2023-04-03,10,2,0,4,0,29.9,340.66112809900113,0
2023-04-04,3,2,1,4,0,22.6,467.8449212414263,0
2023-04-04,10,2,1,4,0,20.6,429.1966096370926,0
2023-04-04,4,1,1,4,0,24.1,658.8663071681732,0
2023-04-04,9,1,1,4,0,26.8,604.4952715062815,0
2023-04-04,8,2,1,4,0,22.7,493.3142297875609,0
2023-04-04,7,1,1,4,0,27.1,661.8923191946828,0
2023-04-04,0,2,1,4,1,26.0,534.4716290676546,0
2023-04-04,2,1,1,4,0,25.5,574.7405376584982,0
2023-04-04,1,0,1,4,0,24.8,1075.5251481247396,1
2023-04-05,9,1,2,4,0,17.0,657.6092892315817,0
2023-04-05,3,2,2,4,0,21.4,472.66329746824056,0
2023-04-05,2,1,2,4,1,26.6,832.1325440334487,1
2023-04-05,0,2,2,4,0,29.4,416.66378913488984,0
2023-04-05,6,0,2,4,0,21.5,1113.4666729746662,1
2023-04-05,8,2,2,4,0,23.9,482.04011359406616,0
2023-04-05,1,0,2,4,0,22.1,1160.721454811246,1
2023-04-05,11,0,2,4,0,24.0,1072.6626461483118,1
2023-04-05,5,2,2,4,0,22.5,387.8362898659637,0
2023-04-05,4,1,2,4,0,27.0,895.8655674763281,0
2023-04-05,10,2,2,4,0,19.9,360.4408659072307,0
2023-04-06,9,1,3,4,0,24.4,678.1918713503889,0
2023-04-06,5,2,3,4,0,24.1,405.5063252830634,0
2023-04-06,10,2,3,4,1,29.6,333.06638171283345,0
2023-04-06,0,2,3,4,0,23.6,380.15552388336374,0
2023-04-06,7,1,3,4,1,22.1,654.4375293028241,0
2023-04-06,8,2,3,4,0,26.4,495.9128316871275,0
2023-04-06,1,0,3,4,0,21.9,1134.9864968097306,1
2023-04-06,6,0,3,4,0,20.5,1173.8983250954784,1
2023-04-07,10,2,4,4,0,28.7,381.42512782664585,0
2023-04-07,1,0,4,4,0,25.9,1289.1276627948328,1
2023-04-07,4,1,4,4,0,23.6,657.7815269333689,0
2023-04-07,3,2,4,4,0,26.7,488.09294458884756,0
2023-04-07,0,2,4,4,1,26.2,370.2234314443201,0
2023-04-07,7,1,4,4,1,28.4,686.9908270489645,0
2023-04-07,2,1,4,4,0,21.2,638.8681661363628,0
2023-04-07,5,2,4,4,1,26.6,453.50521994024217,0
2023-04-07,11,0,4,4,0,25.096873120865904,1032.9301647051159,1
2023-04-07,8,2,4,4,1,27.6,515.7860862714618,0
2023-04-08,1,0,5,4,0,28.8,1481.4600782532486,1
2023-04-08,2,1,5,4,0,27.7,920.6555555170802,0
2023-04-08,6,0,5,4,0,24.3,1379.1377540267645,1
2023-04-08,11,0,5,4,0,23.3,1352.6316652838016,1
2023-04-08,4,1,5,4,0,20.0,948.4854298102706,0
2023-04-08,8,2,5,4,0,25.5,569.7514930549207,0
2023-04-08,9,1,5,4,1,26.0,743.7430852582515,1
2023-04-09,2,1,6,4,1,20.3,928.8459352533323,1
2023-04-09,5,2,6,4,0,24.0,444.49151308124806,0
2023-04-09,1,0,6,4,0,26.1,1499.5457749045568,1
2023-04-09,3,2,6,4,0,26.3,582.1543043405984,0
2023-04-09,10,2,6,4,0,18.8,472.27063351966865,0
2023-04-09,6,0,6,4,0,23.2,1334.216398704785,1
2023-04-09,0,2,6,4,0,26.5,556.058634746684,0
2023-04-09,4,1,6,4,0,24.8,704.730783404405,0
2023-04-09,7,1,6,4,0,25.6,1073.8420697489785,0
2023-04-09,9,1,6,4,0,25.6,720.0169490879707,1
2023-04-09,8,2,6,4,0,25.096873120865904,523.456903969263,0
2023-04-10,7,1,0,4,0,23.8,839.0358230181749,0
2023-04-10,11,0,0,4,0,22.3,1230.4118406668506,1
2023-04-10,1,0,0,4,0,29.5,1265.5678946616522,1
2023-04-10,4,1,0,4,0,24.2,654.3432093588326,0
2023-04-10,6,0,0,4,0,24.3,1416.53015400114,1
2023-04-10,3,2,0,4,0,25.096873120865904,483.07921055258475,0
